,Unnamed: 0,id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,prop_female
1,2,tm154986,Deliverance,MOVIE,"Intent on seeing the Cahulawassee River before it's turned into one huge lake, outdoor fanatic Lewis Medlock takes his friends on a river-rafting trip they'll never forget into the dangerous American back-country.",1972,R,109,"['drama', 'action', 'thriller', 'european']",['US'],,tt0068473,7.7,107673.0,10.01,7.3,0.2608695652173913
2,3,tm127384,Monty Python and the Holy Grail,MOVIE,"King Arthur, accompanied by his squire, recruits his Knights of the Round Table, including Sir Bedevere the Wise, Sir Lancelot the Brave, Sir Robin the Not-Quite-So-Brave-As-Sir-Lancelot and Sir Galahad the Pure. On the way, Arthur battles the Black Knight who, despite having had all his limbs chopped off, insists he can still fight. They reach Camelot, but Arthur decides not  to enter, as ""it is a silly place"".",1975,PG,91,"['fantasy', 'action', 'comedy']",['GB'],,tt0071853,8.2,534486.0,15.461,7.811,0.4791666666666667
3,4,tm120801,The Dirty Dozen,MOVIE,"12 American military prisoners in World War II are ordered to infiltrate a well-guarded enemy château and kill the Nazi officers vacationing there. The soldiers, most of whom are facing death sentences for a variety of violent crimes, agree to the mission and the possible commuting of their sentences.",1967,,150,"['war', 'action']","['GB', 'US']",,tt0061578,7.7,72662.0,20.398,7.6,0.23636363636363636
6,7,tm14873,Dirty Harry,MOVIE,"When a madman dubbed 'Scorpio' terrorizes San Francisco, hard-nosed cop, Harry Callahan – famous for his take-no-prisoners approach to law enforcement – is tasked with hunting down the psychopath. Harry eventually collars Scorpio in the process of rescuing a kidnap victim, only to see him walk on technicalities. Now, the maverick detective is determined to nail the maniac himself.",1971,R,102,"['thriller', 'action', 'crime']",['US'],,tt0066999,7.7,155051.0,12.817,7.5,0.29310344827586204
7,8,tm119281,Bonnie and Clyde,MOVIE,"In the 1930s, bored waitress Bonnie Parker falls in love with an ex-con named Clyde Barrow and together they start a violent crime spree through the country, stealing cars and robbing banks.",1967,R,110,"['crime', 'drama', 'action']",['US'],,tt0061418,7.7,112048.0,15.687,7.5,0.35294117647058826
8,9,tm98978,The Blue Lagoon,MOVIE,"Two small children and a ship's cook survive a shipwreck and find safety on an idyllic tropical island. Soon, however, the cook dies and the young boy and girl are left on their own. Days become years and Emmeline and Richard make a home for themselves surrounded by exotic creatures and nature's beauty. But will they ever see civilization again?",1980,R,104,"['romance', 'action', 'drama']",['US'],,tt0080453,5.8,69844.0,50.324,6.1560000000000015,0.14285714285714285
9,10,tm44204,The Guns of Navarone,MOVIE,"A team of allied saboteurs are assigned an impossible mission: infiltrate an impregnable Nazi-held island and destroy the two enormous long-range field guns that prevent the rescue of 2,000 trapped British soldiers.",1961,,158,"['action', 'drama', 'war']","['GB', 'US']",,tt0054953,7.5,50748.0,13.844,7.3,0.2916666666666667
10,11,tm67378,The Professionals,MOVIE,An arrogant Texas millionaire hires four adventurers to rescue his kidnapped wife from a notorious Mexican bandit.,1966,PG-13,117,"['western', 'action', 'european']",['US'],,tt0060862,7.3,16446.0,13.123,7.1,0.3076923076923077
24,44,ts22082,Knight Rider,SHOW,"Michael Long, an undercover police officer, is shot while investigating a case and left for dead by his assailants. He is rescued by Wilton Knight, a wealthy, dying millionaire and inventor who arranges life-saving surgery, including a new face and a new identity--that of Michael Knight. Michael is then given a special computerized and indestructible car called the Knight Industries Two Thousand (nicknamed KITT), and a mission: apprehend criminals who are beyond the reach of the law. The series depicts Michael's exploits as he and KITT battle the forces of evil on behalf of the Foundation for Law and Government.",1982,TV-PG,51,"['scifi', 'action', 'crime', 'drama']",['US'],4.0,tt0083437,6.9,34115.0,50.267,7.5,0.2
25,45,ts21715,Thomas & Friends,SHOW,"Thomas & Friends is a British children's television series, which had its first broadcast on the ITV network on 4 September 1984. It is based on The Railway Series of books by the Reverend Wilbert Awdry and his son, Christopher Awdry. These books deal with the adventures of a group of anthropomorphised locomotives and road vehicles who live on the fictional Island of Sodor. The books were based on stories Wilbert told to entertain his son, Christopher during his recovery from measles. From Series one to four, many of the stories are based on events from Awdry's personal experience.",1984,TV-Y,10,"['animation', 'family', 'comedy', 'fantasy', 'drama', 'action', 'music']",['GB'],24.0,tt0086815,6.5,5104.0,42.19600000000001,6.5,0.0
51,92,tm107744,Mission: Impossible,MOVIE,"When Ethan Hunt, the leader of a crack espionage team whose perilous operation has gone awry with no explanation, discovers that a mole has penetrated the CIA, he's surprised to learn that he's the No. 1 suspect. To clear his name, Hunt now must ferret out the real double agent and, in the process, even the score.",1996,PG-13,110,"['thriller', 'action']",['US'],,tt0117060,7.1,420673.0,41.115,6.9,0.2545454545454545
52,93,ts22176,Stargate SG-1,SHOW,"The story of Stargate SG-1 begins about a year after the events of the feature film, when the United States government learns that an ancient alien device called the Stargate can access a network of such devices on a multitude of planets. SG-1 is an elite Air Force special operations team, one of more than two dozen teams from Earth who explore the galaxy and defend against alien threats such as the Goa'uld, Replicators, and the Ori.",1997,TV-PG,44,"['scifi', 'drama', 'action']","['CA', 'US']",10.0,tt0118480,8.4,90196.0,88.851,8.3,0.3333333333333333
60,104,tm192037,Starship Troopers,MOVIE,"Set in the future, the story follows a young soldier named Johnny Rico and his exploits in the Mobile Infantry. Rico's military career progresses from recruit to non-commissioned officer and finally to officer against the backdrop of an interstellar war between mankind and an arachnoid species known as ""the Bugs"".",1997,R,129,"['scifi', 'action', 'thriller']",['US'],,tt0120201,7.3,291452.0,29.5,6.9929999999999986,0.34545454545454546
61,105,tm27395,Mission: Impossible II,MOVIE,"With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude.",2000,PG-13,123,"['thriller', 'action']",['US'],,tt0120755,6.1,337987.0,29.392,6.1,0.26666666666666666
64,109,tm116655,Léon: The Professional,MOVIE,"Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Léon's footsteps.",1994,R,111,"['crime', 'drama', 'action', 'thriller', 'european']","['US', 'FR']",,tt0110413,8.5,1137357.0,51.40600000000001,8.323,0.2909090909090909
66,111,tm116488,Natural Born Killers,MOVIE,Two victims of traumatized childhoods become lovers and serial murderers irresponsibly glorified by the mass media.,1994,R,118,"['thriller', 'drama', 'crime', 'action']",['US'],,tt0110632,7.3,11.0,21.933000000000003,7.1,0.2727272727272727
67,112,tm11556,The Quick and the Dead,MOVIE,"A mysterious woman comes to compete in a quick-draw elimination tournament, in a town taken over by a notorious gunman.",1995,R,107,"['action', 'thriller', 'western', 'romance']","['JP', 'US']",,tt0114214,6.5,93767.0,13.056,6.5,0.23684210526315788
69,114,ts20960,Power Rangers,SHOW,"A team of teenagers with attitude are recruited to save Angel Grove from the evil witch, Rita Repulsa, and later, Lord Zedd, Emperor of all he sees, and their horde of monsters.",1993,TV-Y7,22,"['action', 'scifi', 'fantasy', 'family']",['US'],29.0,tt0106064,6.5,22110.0,19.699,6.8,0.4
71,116,tm49178,Vampires,MOVIE,The church enlists a team of vampire-hunters to hunt down and destroy a group of vampires searching for an ancient relic that will allow them to exist in sunlight.,1998,R,104,"['fantasy', 'action', 'horror', 'thriller']",['US'],,tt0120877,6.1,58670.0,10.108,6.3,0.18181818181818182
77,124,tm187187,Last Action Hero,MOVIE,"Following the death of his father, young Danny Madigan takes comfort in watching action movies featuring the indestructible Los Angeles cop Jack Slater. After being given a magic ticket by theater manager Nick, Danny is sucked into the screen and bonds with Slater. When evil fictional villain Benedict gets his hands on the ticket and enters the real world, Danny and Jack must follow and stop him.",1993,PG-13,131,"['action', 'fantasy', 'comedy', 'family']",['US'],,tt0107362,6.4,150498.0,22.196,6.379,0.31746031746031744
80,127,tm118238,Wyatt Earp,MOVIE,"Covering the life and times of one of the West's most iconic heroes Wyatt Earp weaves an intricate tale of Earp and his friends and family. With a star studded cast, sweeping cinematography and authentic costumes Wyatt Earp led the way during the Western revival in the 90's.",1994,PG-13,191,"['western', 'crime', 'action', 'drama']",['US'],,tt0111756,6.7,50774.0,14.677,6.751,0.2978723404255319
81,128,tm111163,Eraser,MOVIE,"U.S. Marshall John Kruger erases the identities of people enrolled in the Witness Protection Program. His current assignment is to protect Lee Cullen, who's uncovered evidence that the weapons manufacturer she works for has been selling to terrorist groups. When Kruger discovers that there's a corrupt agent within the program, he must guard his own life while trying to protect Lee's.",1996,R,115,"['thriller', 'action', 'drama', 'crime']","['US', 'CA']",,tt0116213,6.1,110921.0,19.437,6.0,0.20833333333333334
83,131,tm187791,In the Line of Fire,MOVIE,"Veteran Secret Service agent Frank Horrigan is a man haunted by his failure to save President Kennedy while serving protection detail in Dallas. Thirty years later, a man calling himself ""Booth"" threatens the life of the current President, forcing Horrigan to come back to protection detail to confront the ghosts from his past.",1993,R,128,"['drama', 'thriller', 'crime', 'action']",['US'],,tt0107206,7.2,102916.0,19.8,6.973,0.24528301886792453
85,133,tm65686,U.S. Marshals,MOVIE,"U.S. Marshal Sam Gerard is accompanying a plane load of convicts from Chicago to New York. The plane crashes spectacularly, and Mark Sheridan escapes. But when Diplomatic Security Agent John Royce is assigned to help Gerard recapture Sheridan, it becomes clear that Sheridan is more than just another murderer.",1998,PG-13,131,"['thriller', 'crime', 'action']",['US'],,tt0120873,6.5,105286.0,24.205,6.5,0.3611111111111111
87,135,tm191387,Anaconda,MOVIE,"A ""National Geographic"" film crew is taken hostage by an insane hunter, who takes them along on his quest to capture the world's largest - and deadliest - snake.",1997,PG-13,89,"['horror', 'thriller', 'action']","['PE', 'US', 'BR']",,tt0118615,4.8,104213.0,34.405,5.1,0.2727272727272727
90,138,tm191772,Seven Years in Tibet,MOVIE,"Austrian mountaineer, Heinrich Harrer journeys to the Himalayas without his family to head an expedition in 1939. But when World War II breaks out, the arrogant Harrer falls into Allied forces' hands as a prisoner of war. He escapes with a fellow detainee and makes his way to Llaso, Tibet, where he meets the 14-year-old Dalai Lama, whose friendship ultimately transforms his outlook on life.",1997,PG-13,136,"['action', 'drama', 'history', 'war']",['US'],,tt0120102,7.1,142903.0,13.765999999999998,7.2,0.37209302325581395
91,139,tm12499,The Net,MOVIE,"Angela Bennett is a freelance software engineer who lives in a world of computer technology. When a cyber friend asks Bennett to debug a new game, she inadvertently becomes involved in a conspiracy that will soon turn her life upside down and make her the target of an assassination.",1995,PG-13,114,"['thriller', 'action', 'crime', 'drama']",['US'],,tt0113957,5.9,66667.0,15.935,6.0,0.34615384615384615
92,140,tm186589,Cliffhanger,MOVIE,"A year after losing his friend in a tragic 4,000-foot fall, former ranger Gabe Walker and his partner, Hal, are called to return to the same peak to rescue a group of stranded climbers, only to learn the climbers are actually thieving hijackers who are looking for boxes full of money.",1993,R,112,"['action', 'thriller', 'comedy', 'animation']","['IT', 'US', 'FR']",,tt0106582,6.5,128972.0,27.78,6.5,0.2
94,142,tm10739,Johnny Mnemonic,MOVIE,"In a dystopian 2021, Johnny is a data trafficker who has an implant that allows him to securely store data too sensitive for regular computer networks. On one delivery run, he accepts a package that not only exceeds the implant's safety limits—and will kill him if the data is not removed in time—but also contains information far more important and valuable than he had ever imagined. On a race against time, he must avoid the assassins sent to kill him and remove the data before it, too, ends his life.",1995,R,97,"['action', 'drama', 'scifi', 'thriller']","['CA', 'US']",,tt0113481,5.6,71563.0,10.75,5.7,0.3333333333333333
95,143,tm1822,3 Ninjas Kick Back,MOVIE,"During a championship baseball match, the three brothers hear that their grandfather in Japan is in trouble, and head out to help him, conceding the match. When they arrive in Japan, they must use all their powers to defend him against his ancient enemy, who has returned to exact revenge.",1994,PG,93,"['comedy', 'family', 'action', 'sport']","['JP', 'US']",,tt0109015,4.5,9321.0,12.603,5.5,0.32653061224489793
97,146,tm192431,The Devil's Own,MOVIE,"Frankie McGuire, one of the IRA's deadliest assassins, draws an American family into the crossfire of terrorism. But when he is sent to the U.S. to buy weapons, Frankie is housed with the family of Tom O'Meara, a New York cop who knows nothing about Frankie's real identity. Their surprising friendship, and Tom's growing suspicions, forces Frankie to choose between the promise of peace or a lifetime of murder.",1997,R,107,"['crime', 'thriller', 'drama', 'action', 'european']",['US'],,tt0962637,6.2,65323.0,12.863,6.1,0.21739130434782608
98,148,tm192199,Spawn,MOVIE,"After being murdered by corrupt colleagues in a covert government agency, Al Simmons makes a pact with the devil to be resurrected to see his beloved wife Wanda. In exchange for his return to Earth, Simmons agrees to lead Hell's Army in the destruction of mankind.",1997,PG-13,96,"['scifi', 'action', 'drama', 'horror']",['US'],,tt0120177,5.2,68184.0,16.989,5.343,0.2631578947368421
99,149,ts11397,Adventures of Sonic the Hedgehog,SHOW,"Follow the adventures of Sonic the Hedgehog, and his sidekick Tails, as they attempt to stop Dr. Robotnik and his array of robots from taking over the planet Mobius.",1993,TV-Y7,22,"['scifi', 'animation', 'action', 'comedy', 'family', 'fantasy', 'western']",['US'],4.0,tt0222518,6.2,3902.0,13.313,6.3,0.0
102,152,tm117488,The Next Karate Kid,MOVIE,"Mr. Miyagi decides to take Julie, a troubled teenager, under his wing after he learns that she blames herself for her parents' demise and struggles to adjust with her grandmother and fellow pupils.",1994,PG,107,"['action', 'drama', 'family', 'sport', 'romance']",['US'],,tt0110657,4.5,30422.0,20.185,5.318,0.23255813953488372
104,154,tm191431,Double Team,MOVIE,He's a one-man arsenal... with enough voltage to rock the free world. They Don't Play by the Rules. You're either on their side...or in their way. America's top counter-terrorist usually works alone...this time he's got company.,1997,R,93,"['action', 'scifi', 'comedy', 'thriller']","['HK', 'US']",,tt0119013,4.8,34396.0,14.599,5.1,0.3181818181818182
111,164,tm7073,Knight Rider 2000,MOVIE,"In the future, guns are banned and criminals are frozen for the duration of their sentences. A recent spate of killings involving handguns brings Michael Knight back to fight for justice, but he insists of the help of KITT, his artificially-intelligent car from decades ago. The only problem is that KITT has been deactivated.",1991,G,91,"['action', 'scifi']",['US'],,tt0102227,4.5,3207.0,7.945,5.1,0.125
131,218,ts9,The Walking Dead,SHOW,Sheriff's deputy Rick Grimes awakens from a coma to find a post-apocalyptic world dominated by flesh-eating zombies. He sets out to find his family and encounters many other survivors along the way.,2010,TV-MA,46,"['action', 'drama', 'scifi', 'horror', 'thriller']",['US'],11.0,tt1520211,8.2,956604.0,597.2769999999998,8.1,0.18181818181818182
142,232,ts22337,NCIS,SHOW,"From murder and espionage to terrorism and stolen submarines, a team of special agents investigates any crime that has a shred of evidence connected to Navy and Marine Corps personnel, regardless of rank or position.",2003,TV-14,43,"['crime', 'action', 'thriller', 'drama', 'comedy']",['US'],20.0,tt0364845,7.8,143846.0,251.622,7.6,0.0
143,233,ts3371,Avatar: The Last Airbender,SHOW,"In a war-torn world of elemental magic, a young boy reawakens to undertake a dangerous mystic quest to fulfill his destiny as the Avatar, and bring peace to the world.",2005,TV-Y7,24,"['scifi', 'animation', 'action', 'family', 'fantasy']",['US'],3.0,tt0417299,9.3,303666.0,56.915,8.7,0.45454545454545453
147,237,tm92641,Inception,MOVIE,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",2010,PG-13,148,"['action', 'scifi', 'music', 'thriller']","['US', 'GB']",,tt1375666,8.8,2294231.0,108.284,8.4,0.2916666666666667
148,238,ts22099,The Spectacular Spider-Man,SHOW,"Having spent the summer engaging common criminals with his new-found powers, not so typical 16-year-old Peter Parker must conceal his secret identity and battle super-villains in the real world as he enters his junior year of high school.",2008,TV-Y7,22,"['action', 'animation', 'family', 'scifi', 'comedy']",['US'],2.0,tt0976192,8.3,14996.0,41.50899999999999,8.705,0.0
149,239,tm27911,The Departed,MOVIE,"To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.",2006,R,151,"['drama', 'thriller', 'crime', 'action']",['US'],,tt0407887,8.5,1296244.0,33.795,8.2,0.2077922077922078
152,242,tm172683,War of the Worlds,MOVIE,"Ray Ferrier is a divorced dockworker and less-than-perfect father. Soon after his ex-wife and her new husband drop off his teenage son and young daughter for a rare weekend visit, a strange and powerful lightning storm touches down.",2005,PG-13,117,"['action', 'thriller', 'scifi']",['US'],,tt0407304,6.5,444229.0,36.989,6.474,0.3333333333333333
154,246,tm42877,Wanted,MOVIE,"Doormat Wesley Gibson discovers that his recently murdered father - who Wesley never knew - belonged to a secret guild of assassins. After a leather-clad sexpot drafts Wesley into the society, he hones his innate killing skills and turns avenger.",2008,R,110,"['action', 'thriller', 'crime', 'fantasy']","['DE', 'US']",,tt0493464,6.7,384995.0,33.101,6.5,0.21052631578947367
155,247,tm39030,Casino Royale,MOVIE,"Le Chiffre, a banker to the world's terrorists, is scheduled to participate in a high-stakes poker game in Montenegro, where he intends to use his winnings to establish his financial grip on the terrorist market. M sends Bond—on his maiden mission as a 00 Agent—to attend this game and prevent Le Chiffre from winning. With the help of Vesper Lynd and Felix Leiter, Bond enters the most important poker game in his already dangerous career.",2006,,144,"['action', 'thriller', 'european']","['DE', 'GB', 'US', 'BS', 'CZ']",,tt0381061,8.0,649676.0,40.164,7.518,0.2982456140350877
162,255,tm139658,Big Fish,MOVIE,"Throughout his life Edward Bloom has always been a man of big appetites, enormous passions and tall tales. In his later years, he remains a huge mystery to his son, William. Now, to get to know the real man, Will begins piecing together a true picture of his father from flashbacks of his amazing adventures.",2003,PG-13,125,"['action', 'fantasy', 'drama', 'romance']",['US'],,tt0319061,8.0,437650.0,21.158,7.769,0.29545454545454547
164,257,tm95477,Troy,MOVIE,"In year 1250 B.C. during the late Bronze age, two emerging nations begin to clash. Paris, the Trojan prince, convinces Helen, Queen of Sparta, to leave her husband Menelaus, and sail with him back to Troy. After Menelaus finds out that his wife was taken by the Trojans, he asks his brother Agamemnom to help him get her back. Agamemnon sees this as an opportunity for power. So they set off with 1,000 ships holding 50,000 Greeks to Troy. With the help of Achilles, the Greeks are able to fight the never before defeated Trojans.",2004,R,163,"['action', 'history', 'war', 'drama', 'european']","['MT', 'GB', 'US']",,tt0332452,7.3,527447.0,48.407,7.1,0.2702702702702703
165,258,tm154187,Sherlock Holmes,MOVIE,Eccentric consulting detective Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England.,2009,PG-13,129,"['crime', 'thriller', 'action']","['AU', 'DE', 'GB', 'US']",,tt0988045,7.6,625708.0,43.297,7.2,0.18604651162790697
168,262,tm45454,Get Smart,MOVIE,"When the identities of secret agents from Control are compromised, the Chief promotes hapless but eager analyst Maxwell Smart and teams him with stylish, capable Agent 99, the only spy whose cover remains intact. Can they work together to thwart the evil plans of KAOS and its crafty operative?",2008,PG-13,110,"['comedy', 'thriller', 'action']",['US'],,tt0425061,6.5,216695.0,22.421,6.2,0.2736842105263158
169,263,tm26897,Quantum of Solace,MOVIE,"Quantum of Solace continues the adventures of James Bond after Casino Royale. Betrayed by Vesper, the woman he loved, 007 fights the urge to make his latest mission personal. Pursuing his determination to uncover the truth, Bond and M interrogate Mr. White, who reveals that the organization that blackmailed Vesper is far more complex and dangerous than anyone had imagined.",2008,PG-13,106,"['thriller', 'action']","['GB', 'US']",,tt0830515,6.6,444241.0,31.298,6.3039999999999985,0.3939393939393939
173,267,tm70807,I Am Legend,MOVIE,"Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone.",2007,PG-13,101,"['scifi', 'thriller', 'action', 'drama']",['US'],,tt0480249,7.2,745093.0,69.139,7.192,0.4166666666666667
179,273,tm131038,Public Enemies,MOVIE,"Depression-era bank robber John Dillinger's charm and audacity endear him to much of America's downtrodden public, but he's also a thorn in the side of J. Edgar Hoover and the fledgling FBI. Desperate to capture the elusive outlaw, Hoover makes Dillinger his first Public Enemy Number One and assigns his top agent, Melvin Purvis, the task of bringing him in dead or alive.",2009,R,140,"['action', 'crime', 'drama', 'history', 'european']","['US', 'JP']",,tt1152836,7.0,300773.0,85.039,6.7,0.22807017543859648
182,276,tm30603,Hancock,MOVIE,"Hancock is a down-and-out superhero who's forced to employ a PR expert to help repair his image when the public grows weary of all the damage he's inflicted during his lifesaving heroics. The agent's idea of imprisoning the antihero to make the world miss him proves successful, but will Hancock stick to his new sense of purpose or slip back into old habits?",2008,PG-13,92,"['fantasy', 'action', 'crime', 'drama']",['US'],,tt0448157,6.4,476593.0,121.985,6.33,0.3111111111111111
186,280,tm29737,Rambo,MOVIE,"When governments fail to act on behalf of captive missionaries, ex-Green Beret John James Rambo sets aside his peaceful existence along the Salween River in a war-torn region of Thailand to take action.  Although he's still haunted by violent memories of his time as a U.S. soldier during the Vietnam War, Rambo can hardly turn his back on the aid workers who so desperately need his help.",2008,R,92,"['action', 'thriller', 'war', 'european']","['DE', 'US']",,tt0462499,7.0,230333.0,72.22399999999998,6.6,0.20454545454545456
190,284,ts21197,Merlin,SHOW,"The unlikely friendship between Merlin, a young man gifted with extraordinary magical powers, and Prince Arthur, heir to the crown of Camelot.",2008,TV-PG,44,"['action', 'drama', 'scifi', 'fantasy', 'european']",['GB'],5.0,tt1199099,7.9,80927.0,74.931,7.9,0.16666666666666666
191,285,ts21544,Transformers: Prime,SHOW,"Roll out with Optimus Prime, Bumblebee, Arcee, Ratchet, Bulkhead, and the rest of the heroic Autobots as they battle the evil Decepticons. Now that big bad Megatron has returned with a mysterious and dangerous element, Team Prime must prepare for an epic battle.",2010,TV-Y7,22,"['action', 'animation', 'comedy', 'drama', 'family', 'scifi']",['US'],4.0,tt1659175,7.9,6636.0,28.925,8.0,0.4444444444444444
193,291,tm116324,Jackass: The Movie,MOVIE,"Johnny Knoxville and his band of maniacs perform a variety of stunts and gross-out gags on the big screen for the first time. They wander around Japan in panda outfits, wreak havoc on a once civilized golf course, they even do stunts involving LIVE alligators, and so on.",2002,R,88,"['comedy', 'documentation', 'action']",['US'],,tt0322802,6.6,94423.0,25.23,6.3,0.1956521739130435
197,295,tm95252,The Book of Eli,MOVIE,"A post-apocalyptic tale, in which a lone man fights his way across America in order to protect a sacred book that holds the secrets to saving humankind.",2010,R,118,"['scifi', 'action', 'thriller', 'drama', 'european']",['US'],,tt1037705,6.8,314920.0,30.476,6.8,0.22641509433962265
198,296,tm32919,Blood Diamond,MOVIE,"An ex-mercenary turned smuggler. A Mende fisherman. Amid the explosive civil war overtaking 1999 Sierra Leone, these men join for two desperate missions: recovering a rare pink diamond of immense value and rescuing the fisherman's son, conscripted as a child soldier into the brutal rebel forces ripping a swath of torture and bloodshed countrywide.",2006,R,143,"['drama', 'thriller', 'action']","['DE', 'US']",,tt0450259,8.0,541547.0,47.39,7.5,0.25925925925925924
205,306,tm159901,Miss Congeniality 2: Armed and Fabulous,MOVIE,"After her triumph at the Miss United States pageant, FBI agent Gracie Hart becomes an overnight sensation -- and the new ""face of the FBI"". But it's time to spring into action again when the pageant's winner, Cheryl, and emcee, Stan, are abducted.",2005,PG-13,115,"['action', 'comedy', 'crime']",['US'],,tt0385307,5.1,74637.0,21.495,5.7,0.42857142857142855
207,308,ts30356,Octonauts,SHOW,"The Octonauts is a British children's television series, produced by Silvergate Media for the BBC channel Cbeebies. The series is animated in Ireland by Brown Bag Films but uses British voice actors. The TV series is based on American-Canadian children's books written by Vicki Wong and Michael C. Murphy of Meomi Design Inc.

The Octonauts follows an underwater exploring crew made up of stylized anthropomorphic animals, a team of eight adventurers who live in an undersea base, the Octopod, from where they go on undersea adventures with the help of a fleet of aquatic vehicles.

The subject matter is reminiscent of Star Trek and Thunderbirds blended with Jacques Cousteau. Although it is science fiction as regards its technology, the exotic creatures and locations that the crew encounter are real marine animals in their natural habitats.",2010,TV-Y,15,"['action', 'animation', 'comedy', 'family']",['GB'],7.0,tt1710177,7.6,1083.0,40.327,7.4,0.16666666666666666
214,317,tm57190,The One,MOVIE,A sheriff's deputy fights an alternate universe version of himself who grows stronger with each alternate self he kills.,2001,PG-13,87,"['thriller', 'action', 'scifi']",['US'],,tt0267804,5.9,92007.0,21.223000000000006,6.1,0.0
216,321,tm148379,The Cat in the Hat,MOVIE,"Conrad and Sally Walden are home alone with their pet fish. It is raining outside, and there is nothing to do. Until The Cat in the Hat walks in the front door. He introduces them to their imagination, and at first it's all fun and games, until things get out of hand, and The Cat must go, go, go, before their parents get back.",2003,PG,82,"['family', 'fantasy', 'comedy', 'action']",['US'],,tt0312528,4.0,82684.0,66.8,5.3,0.36363636363636365
217,322,tm137342,Tears of the Sun,MOVIE,"Navy SEAL Lieutenant A.K. Waters and his elite squadron of tactical specialists are forced to choose between their duty and their humanity, between following orders by ignoring the conflict that surrounds them, or finding the courage to follow their conscience and protect a group of innocent refugees. When the democratic government of Nigeria collapses and the country is taken over by a ruthless military dictator, Waters, a fiercely loyal and hardened veteran is dispatched on a routine mission to retrieve a Doctors Without Borders physician.",2003,R,121,"['war', 'action', 'drama', 'thriller']",['US'],,tt0314353,6.6,121957.0,43.254,6.7970000000000015,0.46875
220,326,tm141707,Blood and Bone,MOVIE,"In Los Angeles, an ex-con takes the underground fighting world by storm in his quest to fulfill a promise to a dead friend.",2009,R,93,"['thriller', 'sport', 'action', 'crime', 'drama']",['US'],,tt0346631,6.7,33051.0,33.787,7.4,0.32
221,327,tm150214,Freddy vs. Jason,MOVIE,"In an attempt to free himself from a state of forgotten limbo, evil dream-demon Freddy Krueger devises a plan to manipulate un-dead mass murderer Jason Voorhees  into slicing-and-dicing his way through the teenage population of Springwood.  But when the master of dreams loses control of his monster, a brutal fight to the death is the only way out.",2003,R,97,"['horror', 'action']","['IT', 'US']",,tt0329101,5.7,118925.0,65.747,6.0,0.4444444444444444
222,328,tm81030,The Golden Compass,MOVIE,"After overhearing a shocking secret, precocious orphan Lyra Belacqua trades her carefree existence roaming the halls of Jordan College for an otherworldly adventure in the far North, unaware that it's part of her destiny.",2007,PG-13,113,"['action', 'fantasy', 'family']","['GB', 'US']",,tt0385752,6.1,187485.0,20.255,6.0,0.21052631578947367
229,338,tm700,"10,000 BC",MOVIE,A prehistoric epic that follows a young mammoth hunter's journey through uncharted territory to secure the future of his tribe.,2008,PG-13,109,"['action', 'drama', 'fantasy', 'history', 'thriller']","['US', 'ZA']",,tt0443649,5.1,130813.0,24.671,5.4,0.27906976744186046
230,339,tm101249,Cop Out,MOVIE,"Detectives Jimmy and Paul, despite nine years as partners, can still sometimes seem like polar opposites—especially when Paul's unpredictable antics get them suspended without pay. Already strapped for cash and trying to pay for his daughter's wedding, Jimmy decides to sell a rare baseball card that's worth tens of thousands. Unfortunately, when the collector's shop is robbed and the card vanishes with the crook, Paul and Jimmy end up going rogue, tracking down the card and the drug ring behind its theft, all on their own time and without any backup—except for each other.",2010,R,107,"['crime', 'action', 'comedy', 'thriller']",['US'],,tt1385867,5.5,88026.0,13.63,5.6,0.48
231,340,tm161263,The Cave,MOVIE,"After a group of biologists discovers a huge network of unexplored caves in Romania and, believing it to be an undisturbed eco-system that has produced a new species, they hire the best American team of underwater cave explorers in the world. While exploring deeper into the underwater caves, a rockslide blocks their exit, and they soon discover a larger carnivorous creature has added them to its food chain.",2005,PG-13,97,"['horror', 'thriller', 'action', 'scifi', 'european']","['DE', 'US']",,tt0402901,5.1,38734.0,13.695,5.3,0.25
